#x_trans,y_trans,z_trans,V_Dexter
6,20,68,   -0.0000015
6,21,68,    0.0000005
6,22,68,   -0.0000004
6,23,68,   -0.0000012
6,24,68,    0.0000018
6,25,68,    0.0000024
6,26,68,   -0.0000029
6,27,68,   -0.0000033
6,28,68,    0.0000036
6,29,68,    0.0000039
6,30,68,    0.0000041
6,31,68,    0.0000042
6,32,68,    0.0000043
6,33,68,   -0.0000043
6,34,68,   -0.0000044
6,35,68,    0.0000045
6,36,68,   -0.0000046
6,37,68,    0.0000047
6,38,68,   -0.0000048
6,39,68,   -0.0000050
6,40,68,    0.0000051
7,0,68,    0.0000190
7,1,68,   -0.0000190
7,2,68,   -0.0000188
7,3,68,    0.0000184
7,4,68,   -0.0000177
7,5,68,   -0.0000171
7,6,68,   -0.0000164
7,7,68,   -0.0000156
7,8,68,   -0.0000148
7,9,68,   -0.0000139
7,10,68,   -0.0000129
7,11,68,    0.0000119
7,12,68,    0.0000107
7,13,68,    0.0000096
7,14,68,    0.0000083
7,15,68,   -0.0000071
7,16,68,    0.0000059
7,17,68,   -0.0000047
7,18,68,   -0.0000035
7,19,68,   -0.0000024
7,20,68,   -0.0000013
7,21,68,    0.0000004
7,22,68,    0.0000005
7,23,68,    0.0000013
7,24,68,   -0.0000019
7,25,68,    0.0000024
7,26,68,   -0.0000028
7,27,68,    0.0000032
7,28,68,   -0.0000034
7,29,68,   -0.0000037
7,30,68,    0.0000038
7,31,68,   -0.0000039
7,32,68,    0.0000040
7,33,68,    0.0000041
7,34,68,   -0.0000042
7,35,68,   -0.0000042
7,36,68,    0.0000044
7,37,68,    0.0000045
7,38,68,    0.0000046
7,39,68,    0.0000047
7,40,68,    0.0000049
8,0,68,   -0.0000186
8,1,68,   -0.0000186
8,2,68,    0.0000184
8,3,68,   -0.0000180
8,4,68,    0.0000173
8,5,68,   -0.0000167
8,6,68,    0.0000160
8,7,68,    0.0000152
8,8,68,   -0.0000144
8,9,68,    0.0000135
8,10,68,    0.0000126
8,11,68,   -0.0000115
8,12,68,    0.0000104
8,13,68,   -0.0000093
8,14,68,   -0.0000081
8,15,68,   -0.0000068
8,16,68,    0.0000056
8,17,68,   -0.0000044
8,18,68,    0.0000033
8,19,68,    0.0000022
8,20,68,   -0.0000012
8,21,68,   -0.0000003
8,22,68,    0.0000006
8,23,68,   -0.0000013
8,24,68,   -0.0000019
8,25,68,    0.0000024
8,26,68,   -0.0000028
8,27,68,   -0.0000031
8,28,68,   -0.0000033
8,29,68,    0.0000035
8,30,68,    0.0000037
8,31,68,    0.0000037
8,32,68,   -0.0000038
8,33,68,   -0.0000039
8,34,68,    0.0000039
8,35,68,   -0.0000040
8,36,68,    0.0000041
8,37,68,    0.0000042
8,38,68,    0.0000043
8,39,68,    0.0000045
8,40,68,   -0.0000046
9,0,68,   -0.0000181
9,1,68,    0.0000180
9,2,68,   -0.0000178
9,3,68,    0.0000175
9,4,68,   -0.0000168
9,5,68,   -0.0000162
9,6,68,    0.0000155
9,7,68,    0.0000148
9,8,68,   -0.0000140
9,9,68,   -0.0000131
9,10,68,    0.0000122
9,11,68,    0.0000112
9,12,68,    0.0000102
9,13,68,    0.0000090
9,14,68,    0.0000078
9,15,68,   -0.0000066
9,16,68,    0.0000054
9,17,68,   -0.0000042
9,18,68,    0.0000031
9,19,68,   -0.0000021
9,20,68,   -0.0000011
9,21,68,   -0.0000002
9,22,68,   -0.0000006
9,23,68,    0.0000013
9,24,68,    0.0000019
9,25,68,    0.0000024
9,26,68,    0.0000028
9,27,68,    0.0000030
9,28,68,   -0.0000032
9,29,68,   -0.0000034
9,30,68,    0.0000035
9,31,68,    0.0000035
9,32,68,   -0.0000036
9,33,68,    0.0000036
9,34,68,   -0.0000037
9,35,68,    0.0000038
9,36,68,    0.0000039
9,37,68,    0.0000040
9,38,68,    0.0000041
9,39,68,   -0.0000043
9,40,68,    0.0000044
10,0,68,    0.0000174
10,1,68,   -0.0000173
10,2,68,    0.0000171
10,3,68,    0.0000168
10,4,68,    0.0000162
10,5,68,   -0.0000156
10,6,68,   -0.0000150
10,7,68,    0.0000143
10,8,68,    0.0000135
10,9,68,   -0.0000127
10,10,68,    0.0000118
10,11,68,    0.0000108
10,12,68,    0.0000098
10,13,68,    0.0000087
10,14,68,    0.0000075
10,15,68,    0.0000063
10,16,68,    0.0000052
10,17,68,   -0.0000041
10,18,68,   -0.0000030
10,19,68,    0.0000020
10,20,68,    0.0000010
10,21,68,   -0.0000002
10,22,68,    0.0000006
10,23,68,   -0.0000013
10,24,68,    0.0000018
10,25,68,   -0.0000023
10,26,68,   -0.0000027
10,27,68,   -0.0000029
10,28,68,   -0.0000031
10,29,68,   -0.0000033
10,30,68,   -0.0000034
10,31,68,    0.0000034
10,32,68,   -0.0000034
10,33,68,   -0.0000035
10,34,68,   -0.0000035
10,35,68,    0.0000036
10,36,68,    0.0000037
10,37,68,    0.0000038
10,38,68,   -0.0000039
10,39,68,   -0.0000040
10,40,68,    0.0000041
11,0,68,   -0.0000166
11,1,68,   -0.0000166
11,2,68,   -0.0000164
11,3,68,    0.0000160
11,4,68,   -0.0000155
11,5,68,   -0.0000150
11,6,68,   -0.0000144
11,7,68,    0.0000138
11,8,68,    0.0000130
11,9,68,    0.0000122
11,10,68,   -0.0000114
11,11,68,    0.0000104
11,12,68,   -0.0000094
11,13,68,   -0.0000084
11,14,68,   -0.0000073
11,15,68,    0.0000061
11,16,68,    0.0000050
11,17,68,   -0.0000039
11,18,68,   -0.0000029
11,19,68,   -0.0000019
11,20,68,    0.0000010
11,21,68,    0.0000002
11,22,68,   -0.0000006
11,23,68,    0.0000012
11,24,68,    0.0000018
11,25,68,   -0.0000022
11,26,68,    0.0000026
11,27,68,   -0.0000028
11,28,68,   -0.0000030
11,29,68,    0.0000032
11,30,68,   -0.0000033
11,31,68,   -0.0000033
11,32,68,    0.0000033
11,33,68,   -0.0000033
11,34,68,    0.0000034
11,35,68,    0.0000034
11,36,68,    0.0000035
11,37,68,    0.0000036
11,38,68,    0.0000037
11,39,68,    0.0000038
11,40,68,    0.0000039
12,0,68,   -0.0000158
12,1,68,   -0.0000157
12,2,68,    0.0000155
12,3,68,    0.0000152
12,4,68,   -0.0000149
12,5,68,   -0.0000143
12,6,68,    0.0000138
12,7,68,   -0.0000132
12,8,68,    0.0000125
12,9,68,    0.0000118
12,10,68,   -0.0000109
12,11,68,   -0.0000100
12,12,68,    0.0000091
12,13,68,    0.0000081
12,14,68,    0.0000070
12,15,68,    0.0000060
12,16,68,   -0.0000049
12,17,68,   -0.0000039
12,18,68,    0.0000028
12,19,68,   -0.0000019
12,20,68,   -0.0000010
12,21,68,    0.0000002
12,22,68,   -0.0000005
12,23,68,    0.0000011
12,24,68,   -0.0000017
12,25,68,    0.0000021
12,26,68,    0.0000024
12,27,68,   -0.0000027
12,28,68,    0.0000029
12,29,68,   -0.0000030
12,30,68,   -0.0000031
12,31,68,    0.0000031
12,32,68,   -0.0000031
12,33,68,    0.0000031
12,34,68,   -0.0000032
12,35,68,    0.0000032
12,36,68,    0.0000033
12,37,68,   -0.0000033
12,38,68,    0.0000034
12,39,68,    0.0000035
12,40,68,    0.0000035
13,0,68,    0.0000150
13,1,68,    0.0000149
13,2,68,   -0.0000147
13,3,68,    0.0000144
13,4,68,    0.0000141
13,5,68,   -0.0000136
13,6,68,    0.0000131
13,7,68,    0.0000125
13,8,68,    0.0000119
13,9,68,   -0.0000112
13,10,68,   -0.0000105
13,11,68,    0.0000096
13,12,68,   -0.0000087
13,13,68,    0.0000078
13,14,68,   -0.0000068
13,15,68,    0.0000058
13,16,68,    0.0000048
13,17,68,   -0.0000038
13,18,68,    0.0000028
13,19,68,    0.0000019
13,20,68,    0.0000010
13,21,68,   -0.0000003
13,22,68,   -0.0000004
13,23,68,   -0.0000010
13,24,68,   -0.0000015
13,25,68,    0.0000020
13,26,68,    0.0000023
13,27,68,   -0.0000026
13,28,68,    0.0000028
13,29,68,    0.0000029
13,30,68,    0.0000030
13,31,68,   -0.0000030
13,32,68,    0.0000030
13,33,68,    0.0000030
13,34,68,    0.0000030
13,35,68,   -0.0000030
13,36,68,   -0.0000030
13,37,68,   -0.0000030
13,38,68,    0.0000031
13,39,68,    0.0000032
13,40,68,    0.0000032
14,0,68,   -0.0000141
14,1,68,   -0.0000140
14,2,68,    0.0000138
14,3,68,   -0.0000135
14,4,68,   -0.0000132
14,5,68,    0.0000128
14,6,68,    0.0000124
14,7,68,   -0.0000119
14,8,68,    0.0000113
14,9,68,   -0.0000107
14,10,68,   -0.0000100
14,11,68,    0.0000092
14,12,68,    0.0000084
14,13,68,   -0.0000076
14,14,68,   -0.0000066
14,15,68,    0.0000057
14,16,68,   -0.0000047
14,17,68,    0.0000038
14,18,68,    0.0000028
14,19,68,    0.0000019
14,20,68,   -0.0000011
14,21,68,    0.0000004
14,22,68,    0.0000002
14,23,68,    0.0000008
14,24,68,   -0.0000014
14,25,68,   -0.0000018
14,26,68,    0.0000022
14,27,68,    0.0000024
14,28,68,   -0.0000026
14,29,68,   -0.0000028
14,30,68,   -0.0000028
14,31,68,   -0.0000029
14,32,68,   -0.0000028
14,33,68,   -0.0000028
14,34,68,   -0.0000027
14,35,68,   -0.0000027
14,36,68,    0.0000028
14,37,68,    0.0000028
14,38,68,    0.0000028
14,39,68,    0.0000029
14,40,68,    0.0000030
15,0,68,    0.0000132
15,1,68,   -0.0000131
15,2,68,   -0.0000129
15,3,68,   -0.0000127
15,4,68,    0.0000124
15,5,68,    0.0000120
15,6,68,    0.0000116
15,7,68,    0.0000112
15,8,68,   -0.0000107
15,9,68,    0.0000101
15,10,68,   -0.0000095
15,11,68,   -0.0000088
15,12,68,    0.0000081
15,13,68,   -0.0000073
15,14,68,   -0.0000064
15,15,68,   -0.0000056
15,16,68,   -0.0000047
15,17,68,    0.0000038
15,18,68,    0.0000029
15,19,68,   -0.0000020
15,20,68,   -0.0000012
15,21,68,   -0.0000005
15,22,68,   -0.0000001
15,23,68,    0.0000007
15,24,68,   -0.0000012
15,25,68,    0.0000016
15,26,68,    0.0000020
15,27,68,    0.0000022
15,28,68,   -0.0000024
15,29,68,    0.0000026
15,30,68,    0.0000026
15,31,68,    0.0000027
15,32,68,   -0.0000026
15,33,68,    0.0000026
15,34,68,   -0.0000025
15,35,68,    0.0000025
15,36,68,    0.0000025
15,37,68,    0.0000026
15,38,68,    0.0000026
15,39,68,    0.0000027
15,40,68,    0.0000027
16,0,68,    0.0000123
16,1,68,   -0.0000123
16,2,68,    0.0000121
16,3,68,    0.0000119
16,4,68,   -0.0000117
16,5,68,   -0.0000113
16,6,68,    0.0000109
16,7,68,    0.0000105
16,8,68,   -0.0000100
16,9,68,    0.0000095
16,10,68,    0.0000090
16,11,68,    0.0000083
16,12,68,    0.0000077
16,13,68,   -0.0000069
16,14,68,   -0.0000062
16,15,68,    0.0000054
16,16,68,   -0.0000045
16,17,68,    0.0000037
16,18,68,    0.0000029
16,19,68,   -0.0000021
16,20,68,    0.0000013
16,21,68,    0.0000006
16,22,68,   -0.0000000
16,23,68,    0.0000005
16,24,68,    0.0000010
16,25,68,   -0.0000014
16,26,68,    0.0000018
16,27,68,    0.0000020
16,28,68,   -0.0000023
16,29,68,   -0.0000024
16,30,68,    0.0000024
16,31,68,    0.0000025
16,32,68,   -0.0000024
16,33,68,   -0.0000023
16,34,68,   -0.0000023
16,35,68,    0.0000023
16,36,68,   -0.0000023
16,37,68,   -0.0000024
16,38,68,   -0.0000024
16,39,68,    0.0000025
16,40,68,    0.0000026
17,0,68,   -0.0000115
17,1,68,   -0.0000115
17,2,68,   -0.0000114
17,3,68,    0.0000112
17,4,68,   -0.0000110
17,5,68,   -0.0000106
17,6,68,   -0.0000103
17,7,68,    0.0000098
17,8,68,   -0.0000094
17,9,68,    0.0000089
17,10,68,    0.0000084
17,11,68,   -0.0000078
17,12,68,    0.0000072
17,13,68,    0.0000065
17,14,68,    0.0000058
17,15,68,    0.0000051
17,16,68,    0.0000043
17,17,68,    0.0000036
17,18,68,   -0.0000028
17,19,68,   -0.0000021
17,20,68,   -0.0000013
17,21,68,    0.0000007
17,22,68,    0.0000002
17,23,68,    0.0000003
17,24,68,    0.0000008
17,25,68,   -0.0000012
17,26,68,   -0.0000016
17,27,68,    0.0000019
17,28,68,   -0.0000021
17,29,68,    0.0000022
17,30,68,    0.0000022
17,31,68,    0.0000023
17,32,68,    0.0000022
17,33,68,   -0.0000022
17,34,68,   -0.0000022
17,35,68,    0.0000022
17,36,68,   -0.0000022
17,37,68,    0.0000022
17,38,68,    0.0000023
17,39,68,   -0.0000023
17,40,68,    0.0000024
18,0,68,    0.0000108
18,1,68,   -0.0000108
18,2,68,    0.0000107
18,3,68,    0.0000105
18,4,68,    0.0000103
18,5,68,    0.0000099
18,6,68,   -0.0000096
18,7,68,   -0.0000092
18,8,68,   -0.0000087
18,9,68,   -0.0000082
18,10,68,    0.0000078
18,11,68,   -0.0000072
18,12,68,    0.0000067
18,13,68,   -0.0000060
18,14,68,    0.0000054
18,15,68,    0.0000048
18,16,68,    0.0000041
18,17,68,    0.0000034
18,18,68,   -0.0000027
18,19,68,    0.0000020
18,20,68,   -0.0000013
18,21,68,   -0.0000007
18,22,68,   -0.0000002
18,23,68,   -0.0000002
18,24,68,   -0.0000007
18,25,68,   -0.0000011
18,26,68,    0.0000014
18,27,68,    0.0000017
18,28,68,    0.0000019
18,29,68,   -0.0000020
18,30,68,    0.0000021
18,31,68,    0.0000021
18,32,68,   -0.0000021
18,33,68,   -0.0000020
18,34,68,   -0.0000020
18,35,68,    0.0000020
18,36,68,    0.0000020
18,37,68,   -0.0000021
18,38,68,   -0.0000021
18,39,68,    0.0000022
18,40,68,    0.0000022
19,0,68,    0.0000100
19,1,68,    0.0000100
19,2,68,    0.0000099
19,3,68,    0.0000098
19,4,68,    0.0000096
19,5,68,    0.0000093
19,6,68,   -0.0000088
19,7,68,    0.0000085
19,8,68,    0.0000080
19,9,68,   -0.0000076
19,10,68,   -0.0000071
19,11,68,   -0.0000066
19,12,68,    0.0000061
19,13,68,   -0.0000056
19,14,68,   -0.0000050
19,15,68,   -0.0000044
19,16,68,    0.0000038
19,17,68,    0.0000031
19,18,68,   -0.0000025
19,19,68,    0.0000018
19,20,68,    0.0000012
19,21,68,   -0.0000007
19,22,68,   -0.0000002
19,23,68,    0.0000002
19,24,68,    0.0000006
19,25,68,    0.0000010
19,26,68,   -0.0000013
19,27,68,   -0.0000015
19,28,68,    0.0000018
19,29,68,   -0.0000019
19,30,68,   -0.0000019
19,31,68,   -0.0000020
19,32,68,   -0.0000020
19,33,68,   -0.0000019
19,34,68,    0.0000019
19,35,68,    0.0000019
19,36,68,   -0.0000019
19,37,68,    0.0000019
19,38,68,    0.0000020
19,39,68,   -0.0000020
19,40,68,    0.0000020
20,0,68,   -0.0000093
20,1,68,    0.0000093
20,2,68,   -0.0000092
20,3,68,   -0.0000090
20,4,68,    0.0000088
20,5,68,   -0.0000085
20,6,68,    0.0000081
20,7,68,    0.0000077
20,8,68,    0.0000073
20,9,68,    0.0000069
20,10,68,    0.0000065
20,11,68,    0.0000061
20,12,68,    0.0000056
20,13,68,   -0.0000051
20,14,68,    0.0000046
20,15,68,    0.0000040
20,16,68,    0.0000034
20,17,68,   -0.0000029
20,18,68,   -0.0000022
20,19,68,   -0.0000016
20,20,68,   -0.0000011
20,21,68,    0.0000006
20,22,68,    0.0000002
20,23,68,   -0.0000002
20,24,68,    0.0000006
20,25,68,    0.0000009
20,26,68,   -0.0000012
20,27,68,   -0.0000015
20,28,68,    0.0000016
20,29,68,    0.0000018
20,30,68,    0.0000018
20,31,68,   -0.0000019
20,32,68,    0.0000019
20,33,68,   -0.0000018
20,34,68,    0.0000018
20,35,68,   -0.0000018
20,36,68,   -0.0000018
20,37,68,    0.0000018
20,38,68,   -0.0000018
20,39,68,    0.0000018
20,40,68,    0.0000019
21,0,68,   -0.0000086
21,1,68,    0.0000085
21,2,68,    0.0000083
21,3,68,   -0.0000082
21,4,68,   -0.0000080
21,5,68,   -0.0000078
21,6,68,    0.0000074
21,7,68,   -0.0000070
21,8,68,    0.0000067
21,9,68,   -0.0000063
21,10,68,   -0.0000059
21,11,68,    0.0000056
21,12,68,   -0.0000051
21,13,68,   -0.0000047
21,14,68,    0.0000042
21,15,68,    0.0000037
21,16,68,   -0.0000031
21,17,68,    0.0000026
21,18,68,    0.0000020
21,19,68,    0.0000014
21,20,68,    0.0000009
21,21,68,    0.0000005
21,22,68,    0.0000001
21,23,68,   -0.0000002
21,24,68,   -0.0000006
21,25,68,   -0.0000009
21,26,68,   -0.0000012
21,27,68,   -0.0000014
21,28,68,   -0.0000016
21,29,68,    0.0000017
21,30,68,    0.0000017
21,31,68,    0.0000018
21,32,68,   -0.0000018
21,33,68,    0.0000018
21,34,68,   -0.0000018
21,35,68,   -0.0000017
21,36,68,    0.0000017
21,37,68,   -0.0000017
21,38,68,   -0.0000017
21,39,68,    0.0000017
21,40,68,    0.0000017
22,0,68,   -0.0000077
22,1,68,   -0.0000076
22,2,68,   -0.0000075
22,3,68,    0.0000074
22,4,68,    0.0000072
22,5,68,    0.0000070
22,6,68,    0.0000066
22,7,68,    0.0000063
22,8,68,    0.0000060
22,9,68,   -0.0000057
22,10,68,    0.0000054
22,11,68,    0.0000051
22,12,68,   -0.0000047
22,13,68,    0.0000043
22,14,68,    0.0000038
22,15,68,   -0.0000033
22,16,68,    0.0000028
22,17,68,   -0.0000023
22,18,68,   -0.0000017
22,19,68,    0.0000012
22,20,68,    0.0000008
22,21,68,   -0.0000003
22,22,68,    0.0000000
22,23,68,   -0.0000003
22,24,68,   -0.0000007
22,25,68,   -0.0000010
22,26,68,   -0.0000012
22,27,68,    0.0000014
22,28,68,    0.0000016
22,29,68,    0.0000016
22,30,68,   -0.0000017
22,31,68,   -0.0000017
22,32,68,    0.0000017
22,33,68,   -0.0000017
22,34,68,    0.0000017
22,35,68,   -0.0000016
22,36,68,    0.0000016
22,37,68,    0.0000016
22,38,68,   -0.0000016
22,39,68,   -0.0000015
22,40,68,   -0.0000015
23,0,68,    0.0000068
23,1,68,    0.0000068
23,2,68,   -0.0000067
23,3,68,   -0.0000065
23,4,68,   -0.0000064
23,5,68,   -0.0000062
23,6,68,   -0.0000059
23,7,68,    0.0000056
23,8,68,   -0.0000054
23,9,68,   -0.0000051
23,10,68,    0.0000049
23,11,68,   -0.0000046
23,12,68,    0.0000043
23,13,68,    0.0000039
23,14,68,    0.0000035
23,15,68,   -0.0000030
23,16,68,   -0.0000025
23,17,68,    0.0000020
23,18,68,    0.0000015
23,19,68,    0.0000010
23,20,68,    0.0000005
23,21,68,    0.0000002
23,22,68,    0.0000002
23,23,68,   -0.0000005
23,24,68,   -0.0000007
23,25,68,   -0.0000010
23,26,68,    0.0000013
23,27,68,   -0.0000015
23,28,68,    0.0000016
23,29,68,   -0.0000016
23,30,68,    0.0000017
23,31,68,   -0.0000017
23,32,68,    0.0000016
23,33,68,    0.0000017
23,34,68,   -0.0000016
23,35,68,   -0.0000015
23,36,68,    0.0000015
23,37,68,   -0.0000015
23,38,68,   -0.0000014
23,39,68,   -0.0000014
23,40,68,   -0.0000014
24,0,68,   -0.0000059
24,1,68,   -0.0000059
24,2,68,   -0.0000058
24,3,68,   -0.0000057
24,4,68,   -0.0000055
24,5,68,   -0.0000053
24,6,68,   -0.0000051
24,7,68,    0.0000049
24,8,68,   -0.0000047
24,9,68,    0.0000045
24,10,68,   -0.0000043
24,11,68,   -0.0000041
24,12,68,   -0.0000038
24,13,68,   -0.0000035
24,14,68,    0.0000031
24,15,68,   -0.0000026
24,16,68,    0.0000022
24,17,68,   -0.0000017
24,18,68,    0.0000012
24,19,68,    0.0000007
24,20,68,   -0.0000003
24,21,68,   -0.0000000
24,22,68,    0.0000003
24,23,68,    0.0000006
24,24,68,   -0.0000008
24,25,68,    0.0000011
24,26,68,    0.0000014
24,27,68,    0.0000015
24,28,68,   -0.0000016
24,29,68,   -0.0000017
24,30,68,   -0.0000017
24,31,68,   -0.0000017
24,32,68,    0.0000016
24,33,68,   -0.0000016
24,34,68,   -0.0000015
24,35,68,   -0.0000014
24,36,68,    0.0000014
24,37,68,    0.0000013
24,38,68,    0.0000012
24,39,68,    0.0000012
24,40,68,    0.0000012
25,0,68,    0.0000050
25,1,68,    0.0000050
25,2,68,   -0.0000049
25,3,68,    0.0000048
25,4,68,   -0.0000047
25,5,68,    0.0000045
25,6,68,   -0.0000044
25,7,68,   -0.0000042
25,8,68,   -0.0000041
25,9,68,    0.0000039
25,10,68,    0.0000038
25,11,68,    0.0000036
25,12,68,   -0.0000033
25,13,68,   -0.0000031
25,14,68,    0.0000027
25,15,68,    0.0000023
25,16,68,   -0.0000019
25,17,68,   -0.0000014
25,18,68,   -0.0000009
25,19,68,   -0.0000005
25,20,68,    0.0000001
25,21,68,    0.0000002
25,22,68,   -0.0000005
25,23,68,   -0.0000007
25,24,68,    0.0000010
25,25,68,    0.0000012
25,26,68,    0.0000015
25,27,68,    0.0000016
25,28,68,    0.0000017
25,29,68,    0.0000017
25,30,68,    0.0000017
25,31,68,    0.0000017
25,32,68,    0.0000016
25,33,68,   -0.0000015
25,34,68,   -0.0000015
25,35,68,   -0.0000013
25,36,68,   -0.0000012
25,37,68,   -0.0000011
25,38,68,    0.0000011
25,39,68,    0.0000011
25,40,68,    0.0000011
26,0,68,    0.0000041
26,1,68,   -0.0000041
26,2,68,    0.0000041
26,3,68,   -0.0000040
26,4,68,   -0.0000039
26,5,68,   -0.0000038
26,6,68,    0.0000037
26,7,68,   -0.0000036
26,8,68,   -0.0000035
26,9,68,    0.0000034
26,10,68,   -0.0000033
26,11,68,   -0.0000031
26,12,68,    0.0000029
26,13,68,   -0.0000027
26,14,68,   -0.0000024
26,15,68,    0.0000020
26,16,68,   -0.0000016
26,17,68,    0.0000011
26,18,68,   -0.0000007
26,19,68,    0.0000003
26,20,68,    0.0000001
26,21,68,   -0.0000004
26,22,68,    0.0000006
26,23,68,    0.0000009
26,24,68,   -0.0000011
26,25,68,    0.0000013
26,26,68,   -0.0000016
26,27,68,    0.0000017
26,28,68,   -0.0000018
26,29,68,    0.0000018
26,30,68,    0.0000018
26,31,68,    0.0000017
26,32,68,   -0.0000016
26,33,68,    0.0000015
26,34,68,    0.0000014
26,35,68,   -0.0000013
26,36,68,    0.0000011
26,37,68,   -0.0000010
26,38,68,   -0.0000009
26,39,68,   -0.0000009
26,40,68,   -0.0000010
27,0,68,   -0.0000033
27,1,68,   -0.0000033
27,2,68,    0.0000033
27,3,68,   -0.0000033
27,4,68,    0.0000032
27,5,68,    0.0000031
27,6,68,   -0.0000031
27,7,68,   -0.0000031
27,8,68,   -0.0000030
27,9,68,    0.0000029
27,10,68,   -0.0000028
27,11,68,    0.0000027
27,12,68,   -0.0000026
27,13,68,   -0.0000023
27,14,68,   -0.0000021
27,15,68,   -0.0000017
27,16,68,    0.0000013
27,17,68,    0.0000009
27,18,68,   -0.0000005
27,19,68,    0.0000001
27,20,68,   -0.0000003
27,21,68,    0.0000006
27,22,68,   -0.0000008
27,23,68,   -0.0000010
27,24,68,   -0.0000012
27,25,68,    0.0000015
27,26,68,    0.0000017
27,27,68,   -0.0000018
27,28,68,   -0.0000019
27,29,68,    0.0000019
27,30,68,    0.0000018
27,31,68,    0.0000018
27,32,68,   -0.0000017
27,33,68,   -0.0000015
27,34,68,    0.0000014
27,35,68,   -0.0000012
27,36,68,   -0.0000010
27,37,68,    0.0000009
27,38,68,   -0.0000009
27,39,68,    0.0000009
27,40,68,   -0.0000010
28,0,68,   -0.0000026
28,1,68,    0.0000026
28,2,68,    0.0000026
28,3,68,   -0.0000026
28,4,68,   -0.0000026
28,5,68,    0.0000025
28,6,68,   -0.0000025
28,7,68,    0.0000025
28,8,68,   -0.0000025
28,9,68,    0.0000025
28,10,68,   -0.0000024
28,11,68,   -0.0000023
28,12,68,   -0.0000022
28,13,68,    0.0000020
28,14,68,   -0.0000018
28,15,68,   -0.0000014
28,16,68,   -0.0000011
28,17,68,   -0.0000007
28,18,68,    0.0000002
28,19,68,    0.0000002
28,20,68,    0.0000005
28,21,68,    0.0000008
28,22,68,   -0.0000010
28,23,68,   -0.0000012
28,24,68,    0.0000014
28,25,68,   -0.0000016
28,26,68,   -0.0000018
28,27,68,    0.0000019
28,28,68,   -0.0000020
28,29,68,    0.0000020
28,30,68,   -0.0000019
28,31,68,   -0.0000018
28,32,68,   -0.0000017
28,33,68,   -0.0000015
28,34,68,    0.0000013
28,35,68,    0.0000011
28,36,68,    0.0000010
28,37,68,   -0.0000009
28,38,68,   -0.0000008
28,39,68,    0.0000009
28,40,68,    0.0000010
29,0,68,    0.0000020
29,1,68,   -0.0000020
29,2,68,   -0.0000020
29,3,68,   -0.0000021
29,4,68,   -0.0000021
29,5,68,    0.0000021
29,6,68,   -0.0000020
29,7,68,   -0.0000021
29,8,68,    0.0000021
29,9,68,   -0.0000021
29,10,68,   -0.0000021
29,11,68,    0.0000020
29,12,68,    0.0000019
29,13,68,    0.0000017
29,14,68,    0.0000015
29,15,68,    0.0000011
29,16,68,   -0.0000008
29,17,68,    0.0000004
29,18,68,   -0.0000000
29,19,68,    0.0000004
29,20,68,   -0.0000007
29,21,68,    0.0000009
29,22,68,    0.0000012
29,23,68,    0.0000014
29,24,68,   -0.0000015
29,25,68,    0.0000017
29,26,68,    0.0000019
29,27,68,    0.0000020
29,28,68,    0.0000020
29,29,68,   -0.0000020
29,30,68,    0.0000019
29,31,68,   -0.0000018
29,32,68,   -0.0000016
29,33,68,    0.0000015
29,34,68,    0.0000012
29,35,68,    0.0000011
29,36,68,    0.0000009
29,37,68,   -0.0000009
29,38,68,   -0.0000009
29,39,68,   -0.0000009
29,40,68,   -0.0000010
30,0,68,    0.0000015
30,1,68,    0.0000015
30,2,68,   -0.0000015
30,3,68,   -0.0000016
30,4,68,   -0.0000017
30,5,68,   -0.0000017
30,6,68,   -0.0000017
30,7,68,    0.0000017
30,8,68,    0.0000017
30,9,68,   -0.0000017
30,10,68,   -0.0000017
30,11,68,    0.0000017
30,12,68,   -0.0000016
30,13,68,   -0.0000014
30,14,68,    0.0000012
30,15,68,    0.0000009
30,16,68,    0.0000006
30,17,68,   -0.0000002
30,18,68,   -0.0000002
30,19,68,   -0.0000006
30,20,68,   -0.0000009
30,21,68,   -0.0000011
30,22,68,   -0.0000014
30,23,68,   -0.0000015
30,24,68,   -0.0000017
30,25,68,    0.0000018
30,26,68,   -0.0000020
30,27,68,    0.0000021
30,28,68,    0.0000021
30,29,68,    0.0000020
30,30,68,   -0.0000019
30,31,68,    0.0000018
30,32,68,   -0.0000016
30,33,68,    0.0000014
30,34,68,   -0.0000012
30,35,68,   -0.0000010
30,36,68,   -0.0000009
30,37,68,    0.0000009
30,38,68,   -0.0000009
30,39,68,    0.0000010
30,40,68,    0.0000011
31,0,68,    0.0000010
31,1,68,   -0.0000011
31,2,68,    0.0000011
31,3,68,    0.0000012
31,4,68,    0.0000013
31,5,68,   -0.0000014
31,6,68,    0.0000014
31,7,68,    0.0000014
31,8,68,    0.0000014
31,9,68,   -0.0000014
31,10,68,    0.0000014
31,11,68,    0.0000014
31,12,68,    0.0000013
31,13,68,   -0.0000012
31,14,68,    0.0000010
31,15,68,   -0.0000007
31,16,68,    0.0000004
31,17,68,    0.0000000
31,18,68,    0.0000004
31,19,68,    0.0000008
31,20,68,   -0.0000011
31,21,68,    0.0000013
31,22,68,    0.0000015
31,23,68,    0.0000017
31,24,68,    0.0000018
31,25,68,    0.0000020
31,26,68,    0.0000021
31,27,68,   -0.0000022
31,28,68,   -0.0000021
31,29,68,    0.0000020
31,30,68,    0.0000019
